name,_id,host_name,location_cluster,location,lat,lon,type_house,sum,min_days,amt_reviews,last_dt,avg_reviews,total_host,target
EPIC HOME. PRIVATE EVERYTHING. (East Village),154266431,Steven,Manhattan,East Village,40.72535,-73.98244,Private room,121,3,51,2018-09-30,2.42,3,0
Gorgeous NYC Hideout 20min to Times Square,87833104,Konni,Queens,Sunnyside,40.7426,-73.92318,Entire home/apt,85,4,3,2019-03-14,0.56,1,12
Airy livingroom in quiet restaurant neighborhood !,28868609,John,Queens,Ditmars Steinway,40.77266,-73.90268,Shared room,100,1,1,2016-05-23,0.03,1,0
Williamsburg Charming 2 Bedrooms/2 full Baths,10951481,Ann,Brooklyn,Williamsburg,40.71416,-73.96191,Entire home/apt,249,2,38,2019-06-17,4.38,5,46
"A cozy getaway, home away from home",57862648,Isaiah,Brooklyn,East New York,40.6613,-73.89088,Private room,60,1,0,,,1,88
Hudson Yards 1 Bedroom (LGBT friendly),51020118,Ben,Manhattan,Hell's Kitchen,40.75351,-73.99523,Entire home/apt,175,4,0,,,1,89
TIMES SQUARE 3BR FLAT APT,230531384,Carlos,Manhattan,Hell's Kitchen,40.76291,-73.99179,Entire home/apt,350,2,32,2019-06-23,5.25,1,198
Beautiful West-side Harlem Brick apartment!!,238391711,Harrie,Manhattan,Harlem,40.81303,-73.95285,Private room,180,1,13,2019-06-26,3.05,1,296
Peaceful and beautiful room by park,1216362,Camila,Brooklyn,Prospect-Lefferts Gardens,40.65447,-73.96122,Private room,41,1,43,2019-05-07,1.19,4,188
Split level Front walk-in Apartment,219333557,Rafael,Queens,East Elmhurst,40.76276,-73.86889,Private room,49,1,6,2019-06-03,1.25,7,55
Manhattan/ LES Short term Stay,10001551,Herman  F,Manhattan,East Village,40.72373,-73.99118,Private room,175,30,20,2018-08-21,0.31,1,83
Beautiful Shared Place in Hell's Kitchen,253906467,Erik,Manhattan,Hell's Kitchen,40.76578,-73.99101,Shared room,85,1,6,2019-06-28,5.62,9,175
"Sunny Studio, Lower East Side",1873234,Mikkel,Manhattan,Lower East Side,40.71774,-73.99057,Entire home/apt,140,3,33,2019-05-30,1.91,1,11
Central Park Loft,81335,Evan,Manhattan,Upper West Side,40.78243,-73.97657,Entire home/apt,125,1,180,2019-06-26,4.88,3,125
"Beautiful, spacious 1 bedroom in BK",20914965,Karen,Brooklyn,Kensington,40.64621,-73.98163,Entire home/apt,95,1,4,2015-07-19,0.08,1,0
Beautiful Brooklyn Apartment: The Red Room,232578558,Nick & D.,Brooklyn,East Flatbush,40.64227,-73.94702,Private room,48,1,2,2019-04-22,0.36,5,0
Humble home,151714821,Ailin,Bronx,Morris Heights,40.84835,-73.9141,Entire home/apt,149,1,1,2018-07-25,0.09,1,0
CLOSE TO EVERYWHERE IN NYC 1,158922261,Ana,Queens,Astoria,40.75523,-73.91297,Private room,59,2,30,2019-06-26,2.54,3,132
nice room in bedstuy L,6885157,Randy,Brooklyn,Bedford-Stuyvesant,40.6839,-73.95042,Private room,55,1,126,2019-06-19,1.77,15,343
Hilton timeshare west 57st  ,11721588,Richard,Manhattan,Midtown,40.76486,-73.97885,Private room,600,1,0,,,1,0
"Beautiful, Sunny, by Park, with Private Entrance",117949,Ariel,Brooklyn,Greenpoint,40.72722,-73.94209,Private room,49,3,59,2019-06-08,1.12,1,99
1 bedroom and office room or 2 beds,52835849,Heather,Brooklyn,Bushwick,40.70165,-73.92938,Private room,50,7,0,,,2,89
Stylish  2 bedroom in the heart of manhattan,250739581,Vivi,Manhattan,East Village,40.72345,-73.98152,Entire home/apt,280,1,8,2019-06-23,2.4,1,325
Brooklyn Studio apartment,38460304,Leon,Brooklyn,Bedford-Stuyvesant,40.69169,-73.93142,Entire home/apt,130,4,34,2019-04-28,0.73,2,340
"Perfect apartment, Manhattan NYC",23850513,Fabiana,Manhattan,Morningside Heights,40.80887,-73.95917,Entire home/apt,120,5,3,2017-01-01,0.07,1,0
NYC luxury apt in W Style building,9094952,Marisa,Manhattan,Financial District,40.70428,-74.01067,Entire home/apt,127,2,3,2016-04-27,0.07,1,0
Cosy clean modern apartment,202211,Pon,Manhattan,Gramercy,40.73284,-73.98511,Entire home/apt,160,2,1,2015-09-13,0.02,1,0
A Place of Comfort,131848646,Modesta,Manhattan,Washington Heights,40.83827,-73.94393,Private room,55,7,26,2019-06-29,1.06,1,57
Huge & sunny 1BR apt in Greenpoint,2750389,Jessica,Brooklyn,Greenpoint,40.72697,-73.93921,Entire home/apt,120,5,40,2016-04-22,0.54,1,0
Central park North Two Bedroom,181287271,Nina,Manhattan,Harlem,40.79966,-73.9539,Entire home/apt,325,3,14,2019-07-05,8.24,1,126
Brooklyn Townhouse Apartment with Outdoor Space,29032861,Suzen,Brooklyn,Bedford-Stuyvesant,40.67797,-73.91818,Entire home/apt,150,3,2,2019-05-27,1.2,1,14
"Spacious, Bright Apartment in an Elevator Building",1597722,Eva,Brooklyn,Williamsburg,40.70858,-73.94791,Entire home/apt,145,7,5,2018-09-13,0.32,1,0
Sun kissed 1br Harlem (WHOLE apt),67332509,Nkem,Manhattan,Harlem,40.82579,-73.94324,Entire home/apt,99,1,3,2016-05-29,0.08,1,0
LAST DAY TO BOOK Bedroom on Wall St,20133610,Shi Qing,Manhattan,Financial District,40.7094,-74.00278,Private room,139,365,13,2015-07-15,0.23,1,365
Room in the Safest Neighborhood of Staten Island!,106897471,Oswaldo,Staten Island,Silver Lake,40.62422,-74.09316,Private room,60,3,90,2019-05-26,5.49,1,0
Large bedroom in chinatown,50615055,Daniel,Manhattan,Chinatown,40.71521,-73.99606,Private room,91,1,1,2016-01-03,0.02,1,0
Comfortable and Cozy!,20038668,Sheila,Manhattan,Harlem,40.82899,-73.95024,Private room,80,1,9,2019-06-30,0.19,1,364
Comfy home in heart of Williamsburg,43286973,Ivory,Brooklyn,Williamsburg,40.71887,-73.96069,Entire home/apt,120,1,0,,,1,0
Trendy Nest in the East Village,1336370,Bojan+Margaret,Manhattan,East Village,40.72686,-73.9797,Entire home/apt,220,4,162,2019-06-21,1.88,1,341
30-min to Manhattan Quiet Big House in Great Neck,31859704,Vincent,Queens,Little Neck,40.77444,-73.73373,Entire home/apt,149,3,0,,,1,3
Prime Location Private Room in Queens,233755743,Jany,Queens,Elmhurst,40.73504,-73.87407,Private room,80,2,8,2019-06-03,1.54,2,125
Gateway to Harlem Luxury,35100060,Jessica,Manhattan,Harlem,40.80126,-73.95037,Private room,70,5,0,,,2,0
Charming West Village 2.5bd Apt,1586060,Tom,Manhattan,West Village,40.73608,-74.00039,Entire home/apt,300,1,7,2016-03-26,0.14,1,0
WELL LIT 2 BR WILLIAMSBURG APARTMENT,61886746,Charles,Brooklyn,Williamsburg,40.71072,-73.96289,Entire home/apt,200,2,0,,,1,0
cozy & clean room in the Bronx,136104359,Bonissat,Bronx,Concourse,40.83497,-73.9189,Private room,35,7,32,2019-06-25,1.68,1,50
Cozy room in the heart of SoHo,266829739,Peel,Manhattan,SoHo,40.72208,-74.00389,Private room,70,30,0,,,1,96
Midtown West Studio,39531775,Mark,Manhattan,Hell's Kitchen,40.76449,-73.9934,Entire home/apt,175,3,0,,,1,0
Lovely 1 bedroom in East Harlem,33438428,Eni,Manhattan,East Harlem,40.80086,-73.93979,Entire home/apt,80,5,15,2018-10-21,0.93,1,46
*Lovely Bedroom! Big Sunny Apt*Manhattan*,1449904,Edel,Manhattan,Chinatown,40.71328,-73.99315,Private room,96,19,30,2019-04-08,0.36,1,165
"Spacious, Private LIC Studio 2 Blocks to Train!",5340329,Cassidy,Queens,Sunnyside,40.74375,-73.91563,Entire home/apt,118,2,0,,,2,0
"Cozy room C in upper west side NY, Columbia",221355351,James,Manhattan,Morningside Heights,40.81386,-73.95936,Private room,90,1,55,2019-06-15,6.4,4,87
Queen Bed in Beautiful Clinton Hill,65775049,Nicole,Brooklyn,Clinton Hill,40.68873,-73.96133,Private room,100,5,1,2018-12-19,0.15,2,6
Make Our Home Your Home,19512999,Bennett,Manhattan,Upper West Side,40.80251,-73.96532,Entire home/apt,325,3,2,2015-09-14,0.04,1,0
HUGE UWS bedroom w/ private bath and great light!,30101336,Jessica,Manhattan,Upper West Side,40.79832,-73.96291,Private room,145,2,1,2018-10-19,0.11,1,180
Doorman Swimming Pool Gym Modern Furnished!5208,16098958,Jeremy & Laura,Manhattan,Upper West Side,40.79285,-73.967,Entire home/apt,175,30,7,2019-06-24,0.18,96,280
Cuarto acogedor para gente que quiera disfrutar NY,238374006,César A.,Queens,Flushing,40.76398,-73.82426,Private room,40,2,1,2019-04-07,0.32,1,153
Super Big Deluxe Private Room near LGA (Room #03),155691570,Mili,Queens,East Elmhurst,40.76533,-73.87159,Private room,45,1,74,2019-06-23,11.38,5,89
Center of Williamsburg - Modern apt w HUGE PATIO,8237570,Akash,Brooklyn,Williamsburg,40.71801,-73.9526,Entire home/apt,375,1,23,2018-05-20,0.52,2,364
"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",216191,M,Brooklyn,Williamsburg,40.7102,-73.94495,Private room,98,2,8,2018-12-11,0.09,4,0
Your Home Next to the Empire State Building,33245632,Tassie,Manhattan,Murray Hill,40.74628,-73.97899,Entire home/apt,460,2,11,2019-06-30,1.07,1,27
Large Room Close to NYC,30379314,Caitlin,Queens,Sunnyside,40.74447,-73.92547,Private room,50,1,1,2015-09-09,0.02,1,0
#5 STUDIO one block to train station,231138233,Filiz,Manhattan,East Harlem,40.78974,-73.94933,Entire home/apt,165,1,17,2019-06-18,5.93,5,83
LOVELY Studio in Heart of Soho,30443527,Angelica,Manhattan,Greenwich Village,40.72936,-73.99911,Entire home/apt,195,4,17,2018-10-21,0.49,1,188
Modern huge room in Brooklyn,219499219,Oriana Alexandra,Brooklyn,Bedford-Stuyvesant,40.69167,-73.948,Private room,60,1,7,2019-01-01,0.78,2,28
Sunnyside Gardens Oasis!,763439,Joel,Queens,Sunnyside,40.74817,-73.91886,Private room,50,1,1,2017-08-12,0.04,1,0
Sunny Room across CrotonaPark for Women Only Space,860636,Shawn(Ta),Bronx,Tremont,40.83875,-73.88728,Private room,38,3,15,2018-10-01,0.28,3,0
"Beautiful Upper East Side 1 BR Apt, Charming!",19466874,Sheri,Manhattan,Upper East Side,40.77327,-73.9547,Entire home/apt,120,3,0,,,1,0
Manhattan | Luxurious 1 Bedroom,3191545,Kyle,Manhattan,Hell's Kitchen,40.75735,-73.99189,Entire home/apt,229,30,2,2018-05-09,0.08,23,362
"Private Room 2 min to Train, TONS of Natural Light",244171850,Jocelyn,Queens,Ridgewood,40.70154,-73.90752,Private room,47,30,0,,,10,365
Comfy large room in Wash Heights,15055041,Nathan,Manhattan,Washington Heights,40.83779,-73.94328,Private room,70,2,248,2019-07-05,4.65,1,12
Cozy 3BR apartment on Quiet Block,102754726,Paula,Brooklyn,Bedford-Stuyvesant,40.68562,-73.94042,Entire home/apt,300,2,34,2019-06-03,1.11,1,180
3 bedroom apartment 10m away from Times Sq. 2C,190921808,John,Manhattan,Hell's Kitchen,40.75572,-73.99509,Entire home/apt,650,3,1,2019-03-12,0.25,47,297
Sunny Room with Queen Bed in Artsy Bushwick,1385016,Bradley,Brooklyn,Bushwick,40.70468,-73.92568,Private room,75,5,4,2017-09-26,0.12,1,88
Charming Upper East Side Apartment,2750607,Roxanne,Manhattan,Upper East Side,40.77963,-73.94897,Entire home/apt,150,4,0,,,1,0
Private RM 15min from the Manhattan,5855145,Edward,Queens,Astoria,40.75959,-73.90835,Private room,70,1,136,2019-06-23,1.81,2,359
Trendy studio btwn Grand Central and Central Park,15651999,Kunjan,Manhattan,Midtown,40.75598,-73.96664,Entire home/apt,135,3,4,2018-09-20,0.13,1,0
Beautiful Studio,255845450,Ariel,Manhattan,East Harlem,40.7866,-73.94225,Entire home/apt,150,2,2,2019-05-05,0.87,1,102
Superhost! Modern Private APT/15min Manhattan,12385603,Anne,Brooklyn,Bedford-Stuyvesant,40.68207,-73.94994,Entire home/apt,200,5,120,2019-06-29,2.0,1,193
"Sunny,  spacious 2 bdrm in Park Slope w/ parking",18146582,Bert,Brooklyn,Park Slope,40.6789,-73.97909,Entire home/apt,280,4,2,2019-07-05,0.11,1,0
Wildlife Loft Living room adventure,5556571,Chris,Brooklyn,Williamsburg,40.70645,-73.9379,Shared room,25,1,25,2019-04-28,0.5,3,358
Home Away from home,63640163,Erik,Bronx,Fordham,40.8637,-73.89236,Entire home/apt,107,1,22,2019-07-03,6.8,1,339
Gorgeous Room in Wburg!,56202220,Guille,Brooklyn,Williamsburg,40.71196,-73.95424,Private room,80,3,1,2019-06-18,1.0,1,20
Affordable and Spacious room,32379616,Fabiola,Bronx,Williamsbridge,40.88301,-73.85452,Private room,65,5,17,2017-10-03,0.4,2,123
"Steps away from Grand Central, cute & cozy!",4297109,Christian,Manhattan,Midtown,40.75334,-73.97278,Entire home/apt,195,2,5,2017-10-01,0.2,1,0
Large Room in Greenwich Village,26133955,William,Manhattan,West Village,40.73345,-74.00302,Private room,89,1,1,2016-04-21,0.03,1,365
Couples Retreat,137463409,Marsha,Queens,Maspeth,40.72595,-73.90299,Entire home/apt,150,1,24,2019-07-01,5.26,1,236
Sonder | Stock Exchange | Classic Studio + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70706,-74.01036,Entire home/apt,198,2,7,2019-05-13,1.65,327,346
Your Private Room,26789852,Aendel,Queens,Long Island City,40.75303,-73.93287,Private room,44,4,77,2019-07-06,4.27,2,32
1 BDRM close to JFK airport cozy & clean HOUSE NYC,220129825,Carlton,Queens,Jamaica,40.67367,-73.78157,Entire home/apt,160,1,3,2019-06-13,0.41,2,359
"Suite 18 - Private Room, Close to Coney Island",99296570,Daisy,Brooklyn,Brighton Beach,40.58012,-73.95896,Private room,35,1,77,2019-06-18,4.67,5,187
1D  Private Rm  in Guesthouse Manhattan,7831209,Bobi,Manhattan,East Harlem,40.80686,-73.93822,Private room,50,1,13,2019-05-28,0.81,10,365
"Sunny, Spacious, Perfect Location!",3088202,Pete,Brooklyn,Carroll Gardens,40.68051,-73.99743,Entire home/apt,109,4,6,2017-03-05,0.12,1,0
Brooklyn Historic Brownstone with Garden,57125089,Lauren & Anthony,Brooklyn,Bedford-Stuyvesant,40.68118,-73.91107,Entire home/apt,119,2,152,2019-06-24,4.68,1,14
Executive Museum 1 BR Elevator Best Location,61391963,Corporate Housing,Manhattan,Upper West Side,40.78383,-73.97529,Entire home/apt,133,30,8,2019-06-30,0.43,91,301
Luxury Brownstone in Boerum Hill,165789,Sarah,Brooklyn,Boerum Hill,40.68559,-73.98094,Entire home/apt,475,3,23,2018-12-31,0.27,1,230
Private Bushwick Loved Room with a Sacred Garden,10768668,Shervin,Brooklyn,Bushwick,40.70177,-73.91922,Private room,75,5,0,,,1,0
"Large room in a beautiful, easy-commute apartment",24383253,Arash,Brooklyn,Crown Heights,40.67139,-73.95677,Private room,50,8,0,,,1,0
High End Renovated Apartment - Sutton place,61396454,Ash,Manhattan,Midtown,40.75669,-73.96199,Entire home/apt,300,30,0,,,14,329
3 Bedroom Penthouse in FiDi NYC,5330754,Christina,Manhattan,Financial District,40.70734,-74.00837,Entire home/apt,300,30,0,,,1,310
My Place,5165317,Eliran,Manhattan,Upper East Side,40.77233,-73.95321,Entire home/apt,170,2,0,,,1,0
Luminous Zen Garden Retreat,23036053,Terrence,Manhattan,East Village,40.72908,-73.9797,Private room,145,4,64,2019-06-29,2.46,1,136
Sleek and Modern Studio Apartment,4066678,Brandon,Brooklyn,Williamsburg,40.71657,-73.96512,Entire home/apt,200,15,0,,,1,0
Dreamy Private Bedroom in Prime NYC Location (UWS),238321374,Eyal,Manhattan,Upper West Side,40.80037,-73.9594,Private room,60,30,0,,,32,311
NYC- Cozy and Quiet 2 bedroom apt,109847539,Lila,Manhattan,Roosevelt Island,40.75732,-73.95314,Entire home/apt,255,7,0,,,2,73
Bright & Airy Private Room in the Heart of Harlem,12518898,Moraa,Manhattan,Harlem,40.80112,-73.95232,Private room,69,14,3,2017-12-27,0.12,1,0
Spacious 2 Br Apt in prime Fort Greene Brownstone,48626585,Alicia,Brooklyn,Fort Greene,40.68779,-73.97174,Entire home/apt,235,5,5,2019-01-01,0.25,1,0
Spacious room in vibrant area. 2 blocks from train,71177383,Chris,Brooklyn,Bushwick,40.6999,-73.93947,Private room,100,1,5,2019-07-03,0.52,2,88
Peaceful Park Slope near subways,825252,Meredith,Brooklyn,Park Slope,40.67651,-73.98007,Entire home/apt,125,2,45,2017-06-19,0.66,1,0
"Williamsburg Gem, 2 bed/2bath",119273,Aimee,Brooklyn,Williamsburg,40.7194,-73.96346,Entire home/apt,160,31,0,,,1,54
Beautiful Bed Stuy Garden Apartment,688367,Malika,Brooklyn,Bedford-Stuyvesant,40.68861,-73.92941,Entire home/apt,175,4,44,2019-06-24,2.66,1,249
Comfortable room in heart of Fresh Meadows,76359133,FuKang,Queens,Fresh Meadows,40.73754,-73.7913,Private room,60,1,34,2019-07-03,1.42,3,335
Cozy Private Room #2 Two Beds Near JFK and J Train,62843071,Kevin And Kitty,Queens,Woodhaven,40.69546,-73.85062,Private room,38,1,170,2019-06-06,4.49,4,192
The Academy - walk to subway + tons of culture!,16424639,Andy,Manhattan,Inwood,40.86353,-73.92349,Entire home/apt,87,4,1,2019-07-03,1.0,1,13
Modern Duplex - Central Chelsea!!!,219494713,David,Manhattan,Chelsea,40.74327,-73.99663,Entire home/apt,599,2,25,2019-06-16,2.92,1,244
"NEW!! Hip spot in the Heightz, MANHATTAN",268240039,Rafael,Manhattan,Washington Heights,40.83747,-73.94123,Private room,51,1,1,2019-07-01,1.0,1,84
Cozy apt in Astoria near train and bus,58391491,Juel,Queens,East Elmhurst,40.76546,-73.87201,Entire home/apt,220,1,5,2017-11-09,0.22,5,0
Bright and Airy Freeman Street loft,513839,Syed,Brooklyn,Greenpoint,40.73444,-73.95658,Entire home/apt,120,30,3,2019-05-14,0.53,1,209
Garden apartment oasis.,9523962,Andre,Brooklyn,Prospect-Lefferts Gardens,40.66201,-73.95352,Entire home/apt,125,9,10,2016-08-24,0.24,1,0
"*NO GUEST SERVICE FEE* Studio Suite w/ Queen Bed, Close to 51st St Subway",205031545,Red Awning,Manhattan,Midtown,40.75299,-73.96659,Entire home/apt,699,3,8,2019-05-19,1.21,49,204
"Small Private Room # 1, single / Twin  bed.",43825074,Masud,Brooklyn,Cypress Hills,40.68593,-73.87793,Private room,35,28,9,2019-05-01,0.63,3,312
Spacious Sun Light Studio in Heart of Williamburg.,95552798,Susan,Brooklyn,Williamsburg,40.7176,-73.96148,Entire home/apt,250,3,19,2018-10-01,0.57,1,7
Large private bedroom w/private bath in shared apt,7090327,Niccolo,Brooklyn,DUMBO,40.70328,-73.9899,Private room,150,1,1,2018-06-30,0.08,1,0
Two Doubles in Historical Central Park Hotel,261761196,Park Central,Manhattan,Midtown,40.76523,-73.98049,Private room,250,1,0,,,8,306
Sunny top floor of a brownstone,1856829,Annie,Brooklyn,Fort Greene,40.68559,-73.96932,Entire home/apt,100,2,1,2015-05-10,0.02,1,0
Cozy and modern studio by the park,41620310,Olivia,Manhattan,Upper East Side,40.77391,-73.94816,Entire home/apt,100,3,0,,,1,0
"West 86th Street, Charming UWS One Bd Serviced Apt",22541573,Ken,Manhattan,Upper West Side,40.78664,-73.97275,Entire home/apt,195,30,2,2018-09-26,0.06,87,45
Times Sq/Restaurant Row Apartment,45601660,John,Manhattan,Hell's Kitchen,40.759,-73.98894,Entire home/apt,300,1,0,,,1,0
"Luxury Studio, Large Private Terrace near Times Sq",130835383,Melissa,Manhattan,Chelsea,40.75229,-73.9955,Entire home/apt,250,2,1,2017-08-06,0.04,1,0
Large Sunny 2 Bedroom + den - UWS,23338742,Aneela,Manhattan,Upper West Side,40.78878,-73.97386,Entire home/apt,225,30,17,2018-06-15,0.31,1,179
"NYMT05-1 LUXURY! Studio, Time square/Doorman stu-5",39890192,Laura,Manhattan,Hell's Kitchen,40.76406,-73.98868,Entire home/apt,150,45,6,2019-03-31,0.21,12,267
Bushwick duplex w/private backyard; close to city!,13060798,Daniel,Brooklyn,Bushwick,40.68845,-73.91956,Private room,65,2,13,2019-07-07,1.03,1,8
Welcome!,170724620,Arthur,Manhattan,Harlem,40.82089,-73.95018,Private room,65,1,50,2019-05-24,3.69,1,1
Simple and Central Near Times Sq,30467944,Reymon,Manhattan,Hell's Kitchen,40.76294,-73.99248,Private room,92,2,1,2015-09-16,0.02,1,0
纽约干净大房近地铁站,51698646,Ivy,Queens,Sunnyside,40.74242,-73.92597,Private room,40,10,1,2018-02-15,0.06,1,2
Just Like Home!,8518665,Kevin,Brooklyn,Bedford-Stuyvesant,40.69339,-73.95881,Private room,50,2,42,2019-06-22,5.02,3,17
JFK 10 & LGA 15 MINUTES AWAY A/C PRIVATE BEDROOM A,22959695,Gurpreet  Singh,Queens,Richmond Hill,40.69317,-73.82527,Private room,50,1,96,2018-11-22,3.77,5,0
Private bedroom apartment 4B/2,18212433,Veronique Camille,Manhattan,East Harlem,40.7942,-73.94136,Private room,58,21,2,2017-07-04,0.04,8,331
"Spacious, sunny room in hip neighbourhood!",21132706,Gjermund,Brooklyn,Bedford-Stuyvesant,40.69492,-73.94958,Private room,50,3,0,,,1,25
"Charming, bright and brand new Bed-Stuy home",647528,Caterina,Brooklyn,Bedford-Stuyvesant,40.69508,-73.95164,Entire home/apt,10,3,5,2019-07-02,0.51,1,0
Modern Alcove Studio in Chelsea NYC,11126880,Jeffrey,Manhattan,Chelsea,40.74259,-73.99708,Entire home/apt,160,4,8,2017-12-25,0.12,1,0
Rosedale,95057247,Marie,Queens,Rosedale,40.65111,-73.73441,Private room,125,3,0,,,1,0
extra large room available,62639334,Melissa,Brooklyn,Crown Heights,40.67763,-73.94755,Private room,60,2,7,2019-06-10,0.34,1,0
Two Whole Floors On the Brooklyn Waterfront,118880596,Caroll,Brooklyn,Columbia St,40.68455,-74.00188,Entire home/apt,150,4,13,2019-04-29,0.56,1,6
Central Park Spacious Room,194843581,Hongzhi,Manhattan,Upper West Side,40.79908,-73.96215,Private room,87,1,14,2018-08-23,1.19,4,0
MODERN AND COZY FLAT w/ BACKYARD,733543,Monica,Manhattan,Harlem,40.80849,-73.9446,Entire home/apt,131,3,10,2019-07-01,0.27,1,12
Cozy apt in heart of the e village,40076332,Steven,Manhattan,East Village,40.72644,-73.98403,Entire home/apt,175,5,0,,,1,0
"THE BEST 1 bedroom apt in Astoria, seriously, best",93723961,Kevin,Queens,Astoria,40.76769,-73.91994,Entire home/apt,99,2,0,,,1,94
"Mellow, Stylish Bedroom close to Pratt #1",7305006,Jessica,Brooklyn,Bedford-Stuyvesant,40.69107,-73.95878,Private room,60,6,8,2019-05-24,1.1,2,144
Studio at Hilton Club Residence - Manhattan's Best,6524762,Armstrong,Manhattan,Midtown,40.76218,-73.98002,Entire home/apt,380,2,0,,,3,2
Spacious bedroom with large closet & quiet balcony,39916890,Marianne,Manhattan,East Village,40.7324,-73.98883,Private room,95,4,3,2016-07-23,0.08,1,0
Amazing Room in Triplex Loft,123672154,Abdes,Brooklyn,Greenpoint,40.73392,-73.95203,Private room,65,1,3,2019-03-13,0.55,2,0
Cozy private room,2448006,El Haj,Manhattan,Harlem,40.80311,-73.94858,Private room,100,3,6,2019-01-02,0.13,3,349
Basement Room with Window,35927005,Kathy,Brooklyn,Borough Park,40.63525,-74.00724,Private room,48,1,0,,,10,365
