name,_id,host_name,location_cluster,location,lat,lon,type_house,sum,min_days,amt_reviews,last_dt,avg_reviews,total_host,target
Large Bedroom - Great Location - Grand Central,18981759.0,Doug,2,Murray Hill,40.74702,-73.97563,1,100.0,1.0,11.0,2016-09-05,0.31,1.0,0.0
Home &Garden: lots local+fast 2 Manhattan/Brooklyn,132266502.0,Sharlene,4,Westerleigh,40.61357,-74.13566,0,103.0,3.0,1.0,2018-07-29,0.09,1.0,189.0
Spacious Room in Hell's Kitchen!!,45598282.0,Niki,2,Hell's Kitchen,40.76443,-73.99219,1,105.0,3.0,17.0,2017-01-02,0.4,2.0,0.0
Beautiful Alcove Studio in West Midtown,493093.0,Eyal,2,Chelsea,40.75122,-73.99658,0,215.0,3.0,88.0,2019-07-01,2.59,1.0,200.0
Apartment in the heart of Williamsburg,1966537.0,Matthieu,1,Williamsburg,40.71449,-73.96265,0,105.0,2.0,13.0,2019-01-27,0.82,1.0,0.0
Private bedroom in Bushwick,20408723.0,Andrea,1,Bushwick,40.69863,-73.91235,1,90.0,3.0,0.0,2019-06-23,0.72,1.0,0.0
"ECO-APT, free YOGA, 2 new bedrooms. Best location!",462379.0,Loretta,1,Carroll Gardens,40.67939,-73.99398,0,298.0,30.0,131.0,2019-06-23,1.84,2.0,296.0
Private bedroom B in Heart of LES,9208421.0,Cody,2,Lower East Side,40.7209,-73.98822,1,85.0,1.0,120.0,2019-06-23,3.37,2.0,29.0
"True Skyline View, minutes to Manhattan",12302023.0,Joe,1,Greenpoint,40.72509,-73.95418,1,92.0,6.0,48.0,2019-06-30,2.31,1.0,43.0
"Luxurious, Spacious Loft in Williamsburg",123953239.0,Philippe,1,Williamsburg,40.71058,-73.96402,0,260.0,2.0,34.0,2019-06-14,1.31,2.0,330.0
Perfect location -  Clean and spacious!,37172480.0,Ken,2,Hell's Kitchen,40.76565,-73.98708,0,225.0,1.0,41.0,2019-07-07,2.2,1.0,11.0
In the Heart of the East Village,2308459.0,Judith,2,East Village,40.72734,-73.98338,1,85.0,3.0,5.0,2019-07-01,0.24,1.0,9.0
Sonder | Stock Exchange | Private 1BR + Sofa Bed,219517861.0,Sonder (NYC),2,Financial District,40.7075,-74.01023,0,229.0,2.0,7.0,2019-05-17,1.75,327.0,346.0
Park Slope perfectly renovated 1BR+,21938678.0,Christophe,1,South Slope,40.66752,-73.98892,0,175.0,2.0,76.0,2019-07-01,1.33,1.0,308.0
"Sunny studio, minutes from Columbia",14504701.0,Sahar,2,Harlem,40.80579,-73.95606,0,115.0,6.0,5.0,2019-06-08,0.53,1.0,192.0
Upper East Dream Apartment Stunning 1 Bed Room.,69108319.0,Varun,2,Upper East Side,40.77108,-73.9485,0,115.0,2.0,0.0,2019-06-23,0.72,1.0,0.0
"BEAUTIFUL, LARGE, BRIGHT 2 Bedroom",51367478.0,Brandon,3,Long Island City,40.76406,-73.9349,1,88.0,5.0,0.0,2019-06-23,0.72,1.0,0.0
COZY NYC!!!,206695257.0,Ronald,3,Queens Village,40.71324,-73.73318,1,70.0,1.0,4.0,2019-06-23,1.6,1.0,88.0
Large Room with PRIVATE bathroom! Best NYC rooftop,696141.0,Michael Dan,2,Financial District,40.706,-74.0077,1,115.0,4.0,6.0,2019-04-20,0.61,1.0,0.0
Prime Williamsburg Loft Oasis with Garden!,18746337.0,Adam,1,Williamsburg,40.71064,-73.96335,0,250.0,2.0,5.0,2019-06-27,5.0,1.0,204.0
"HARLEM HOME AWAY FROM HOME , SHORT - EXTENDED STAY",120167980.0,Judith,2,Harlem,40.80497,-73.94952,1,125.0,1.0,7.0,2019-05-12,0.43,1.0,297.0
"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",949221.0,Dennis,1,Prospect-Lefferts Gardens,40.65589,-73.95539,1,42.0,1.0,72.0,2019-06-17,0.84,2.0,96.0
*** Brooklyn Secret Spot ***,127345864.0,Charlene,1,East Flatbush,40.64172,-73.93073,0,85.0,2.0,33.0,2019-07-03,2.74,4.0,34.0
Comfort and Charm in Harlem Brownstone near Subway,16425715.0,Soon,2,Harlem,40.81198,-73.9437,1,80.0,1.0,134.0,2019-07-03,4.36,1.0,227.0
"Sunny, pretty Park Slope 3+ bed apt",66193.0,Brennan,1,South Slope,40.66448,-73.98695,0,224.0,2.0,229.0,2019-06-24,3.28,1.0,257.0
Cute room in Williamburg,6828611.0,Ashley,1,Williamsburg,40.70854,-73.95281,1,70.0,1.0,4.0,2015-12-29,0.09,1.0,0.0
Spacious Harlem Brownstone apartment,63499716.0,Vanessa,2,Harlem,40.80678,-73.94976,0,175.0,4.0,130.0,2019-07-03,3.33,1.0,53.0
1BR Railroad Apt in Heart of Wburg,12649916.0,Mari,1,Williamsburg,40.71383,-73.95273,0,115.0,1.0,2.0,2015-10-22,0.04,1.0,0.0
Newly renovated private room close to Central Park,266726110.0,Sergii,2,Harlem,40.80315,-73.95616,1,88.0,30.0,0.0,2019-06-23,0.72,7.0,364.0
Spacious room in Luxury Chelsea Apt,212033848.0,Stephanie,2,Chelsea,40.74453,-73.99196,1,150.0,1.0,4.0,2019-07-06,0.55,1.0,1.0
Madison Square Garden - Sunny Queen,252604696.0,Erin,2,Chelsea,40.75093,-73.99523,1,199.0,1.0,1.0,2019-05-18,0.57,20.0,363.0
Nice cozy studio apt close to all,19661729.0,Sopchok,3,Jackson Heights,40.74898,-73.88638,0,115.0,1.0,51.0,2019-07-01,1.03,1.0,78.0
The oriental room in Greenpoint mins to Manhattan,182363374.0,Jimmy,1,Greenpoint,40.72549,-73.95574,1,112.0,1.0,68.0,2019-06-29,4.74,7.0,27.0
Factory Converted Studio Loft in GP,7503643.0,Vida,1,Greenpoint,40.72533,-73.94204,0,129.0,30.0,6.0,2019-04-01,0.12,52.0,188.0
Cozy Bedroom & Beautiful Apt in Williamsburg,12126100.0,Darren,1,Williamsburg,40.71538,-73.94712,1,85.0,2.0,26.0,2018-10-08,0.8,1.0,221.0
Empty private place to crash for the night,188830760.0,Stanley,3,Ridgewood,40.70367,-73.91063,1,110.0,1.0,3.0,2018-09-30,0.28,1.0,365.0
"Stately Gramercy Park 1BR w/ WD, Gym, Doorman, near Subway by Blueground",107434423.0,Blueground,2,Kips Bay,40.73905,-73.98225,0,314.0,30.0,0.0,2019-06-23,0.72,232.0,338.0
"2BR, Heart of Lower East Side",18286622.0,Ryan,2,Lower East Side,40.72174,-73.98501,0,150.0,1.0,8.0,2015-06-19,0.13,1.0,0.0
Amazing Private Room close Time Sq & Central Park.,713764.0,Michelle & Heddy,2,Hell's Kitchen,40.7632,-73.98875,1,149.0,2.0,121.0,2019-06-13,3.5,1.0,70.0
Very large room near CUMC,176591085.0,Mike,2,Washington Heights,40.84519,-73.941,1,50.0,1.0,3.0,2019-06-20,1.36,4.0,270.0
Prime Williamsburg Location! 10 min from Manhattan,32405588.0,Marco,1,Williamsburg,40.71059,-73.96002,1,99.0,3.0,46.0,2019-06-24,1.62,2.0,141.0
Massive Room in Bed-Stuy Clinton Hills,236596347.0,John,1,Bedford-Stuyvesant,40.68226,-73.94493,1,69.0,2.0,1.0,2019-03-30,0.29,1.0,95.0
Sunny Apartment In The Heart of Lower Manhattan,6213880.0,Chelcie,2,Lower East Side,40.72202,-73.98922,0,145.0,2.0,16.0,2019-06-09,1.55,1.0,2.0
Spacious Home Away from Home,43099837.0,Crystal,4,Grymes Hill,40.61569,-74.08957,0,125.0,2.0,1.0,2019-06-28,1.0,1.0,44.0
"★2,200sq Duplex w/Backyard near Fort Greene Park★",7305915.0,Flavia,1,Fort Greene,40.69447,-73.97296,0,220.0,6.0,0.0,2019-06-23,0.72,1.0,43.0
Large sunny 1br apt in East Village,2349977.0,Anthony,2,East Village,40.72756,-73.97939,0,150.0,7.0,19.0,2019-03-22,0.32,1.0,24.0
Private room with private bathroom,43729733.0,Rod,2,East Harlem,40.78565,-73.94268,1,150.0,1.0,56.0,2019-06-24,1.79,1.0,272.0
Cozy apartment in Upper Manhattan!,106327066.0,Janelle,2,Washington Heights,40.84448,-73.93576,1,50.0,2.0,1.0,2016-12-07,0.03,1.0,0.0
*Amazing Lower East Side Apartment*,21940002.0,Zlatko,2,Lower East Side,40.71978,-73.98424,0,205.0,2.0,6.0,2017-01-01,0.13,1.0,0.0
Charming Apartment with TERRACE!!,7556128.0,N.L.,2,East Village,40.72789,-73.98236,0,240.0,2.0,12.0,2019-06-04,1.51,2.0,0.0
LL3,295128.0,Carol Gloria,0,Clason Point,40.81309,-73.85514,1,90.0,2.0,0.0,2019-06-23,0.72,7.0,349.0
SHOW STOPPER/BEST APARTMENT IN HARLEM,203982404.0,Maxime C/Armande C,2,East Harlem,40.80701,-73.94041,0,500.0,2.0,0.0,2019-06-23,0.72,6.0,173.0
Harlem guest room!  Welcome to New York,7941100.0,Luke&Quincey,2,Harlem,40.81468,-73.93735,1,65.0,2.0,1.0,2018-05-29,0.07,1.0,156.0
SPACIOUS SUNNY ROOM NEAR SUBWAY AND HUDSON rIVER,1190978.0,Linden & Bah,2,Harlem,40.82195,-73.95572,1,52.0,30.0,1.0,2019-06-21,1.0,2.0,365.0
Cozy 1 bd apt In the heart of Crown Heights,2613671.0,Lonnie,1,Crown Heights,40.67593,-73.94291,0,135.0,1.0,38.0,2019-07-01,2.49,1.0,359.0
Brooklyn Apt with Patio in Heart of Fort Greene,50994782.0,Clay,1,Fort Greene,40.68974,-73.97316,0,124.0,2.0,20.0,2019-06-01,0.49,1.0,0.0
Garden Duplex in Clinton Hill,13067214.0,Dominick,1,Clinton Hill,40.6842,-73.9636,0,595.0,4.0,22.0,2019-01-01,0.39,1.0,0.0
Chic + Relaxing Vibe + Close to Subway,12881634.0,Olivia,1,Bedford-Stuyvesant,40.68221,-73.92614,0,112.0,3.0,43.0,2019-07-01,2.63,1.0,29.0
Luxury Skyline Views! Best Panaromic Views Of NYC.,23001368.0,Sofia,2,Tribeca,40.71735,-74.00605,0,850.0,2.0,14.0,2019-06-19,0.76,1.0,36.0
New York Home with a View,51338091.0,Vander,2,Harlem,40.82816,-73.93827,0,130.0,7.0,1.0,2019-01-06,0.16,1.0,280.0
Sweet and Spacious Brooklyn Loft,21207.0,Chaya,1,Williamsburg,40.71842,-73.95718,0,299.0,3.0,9.0,2011-12-28,0.07,1.0,0.0
Greenpoint room,17452999.0,Carlos,1,Greenpoint,40.73616,-73.95511,1,95.0,3.0,0.0,2019-06-23,0.72,1.0,0.0
"Morningside Park, near Columbia U., private room",219505617.0,Karen,2,Harlem,40.80351,-73.95822,1,85.0,1.0,18.0,2019-06-25,3.62,1.0,92.0
NYC SoHo Prime Location,49519202.0,Will,2,SoHo,40.72576,-74.00381,1,85.0,5.0,0.0,2019-06-23,0.72,1.0,0.0
"Sleeps6+PRIV.TERRACE+laundry,Trains+BAM&Barclays",8696190.0,Tee,1,Fort Greene,40.6869,-73.97454,0,380.0,3.0,11.0,2019-06-30,0.37,1.0,22.0
Best Upper West Side Two Bedroom Apartment,320428.0,David,2,Upper West Side,40.79095,-73.97291,0,142.0,7.0,5.0,2019-06-08,1.17,1.0,214.0
Sunny Spacious New Brooklyn Condo,2019933.0,Nathan,1,Greenpoint,40.73578,-73.95369,0,200.0,4.0,3.0,2019-03-25,0.43,1.0,321.0
The Perfect 1brm Apartment - Sunny & Spacious!,3800365.0,Mei-Ling,1,Williamsburg,40.71874,-73.94055,0,123.0,3.0,21.0,2017-11-22,0.61,1.0,0.0
Lower East Side large 1 bedroom,95608415.0,Cory,2,Lower East Side,40.71975,-73.98608,0,225.0,1.0,2.0,2016-10-20,0.06,1.0,0.0
Beautiful Spacious Studio By Park,10411359.0,Alison,2,Upper West Side,40.78316,-73.97269,0,120.0,3.0,33.0,2019-07-01,0.62,1.0,0.0
Cozy NYC apartment,55452987.0,Mark & Alex,2,East Harlem,40.79616,-73.93343,1,55.0,5.0,0.0,2019-06-23,0.72,1.0,179.0
Brooklyn Oasis in Beautiful Bay Ridge,64825520.0,Anthony,1,Fort Hamilton,40.61798,-74.03619,0,200.0,2.0,8.0,2019-06-11,0.63,1.0,177.0
Home away from Home in Brooklyn/Queens borderline,220480440.0,Erica And Jose,3,Glendale,40.70534,-73.87995,1,50.0,2.0,18.0,2019-07-02,3.78,2.0,63.0
"Beautiful, airy, light-filled room",10406276.0,Kathleen,1,Williamsburg,40.70491,-73.93098,1,42.0,3.0,0.0,2019-06-23,0.72,1.0,0.0
Greenwich village 1 bedroom - spacious!,69841552.0,Jacob,2,SoHo,40.72625,-74.00199,0,150.0,3.0,40.0,2019-04-22,1.05,1.0,4.0
"Good, clean quite, and private!",10387090.0,Luis Enrique,1,Bushwick,40.68348,-73.90817,1,37.0,30.0,6.0,2015-09-01,0.11,5.0,333.0
AMAZING ROOM IN MANHATTAN,4854680.0,Alexsandro,2,Harlem,40.82841,-73.9473,1,59.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
BEAUTIFUL BEDROOM IN COZY APARTMENT,22534244.0,Jose,3,Woodside,40.74845,-73.89665,1,85.0,1.0,42.0,2019-06-28,1.26,1.0,364.0
West Village Sanctuary,157241.0,Colin And Bryn,2,West Village,40.73612,-74.00591,0,195.0,5.0,7.0,2019-06-03,0.57,1.0,6.0
"Nice View room Close to NYU Lutheran H/Subway N,R",105640471.0,Jason,1,Sunset Park,40.64136,-74.01709,1,55.0,1.0,7.0,2019-05-12,0.4,8.0,140.0
Chic Historic Harlem Brownstone,6854750.0,Margo,2,Harlem,40.80707,-73.94884,0,300.0,3.0,66.0,2019-06-13,1.62,1.0,286.0
Large Private Room,6970030.0,Wendy,2,Harlem,40.80546,-73.95221,1,85.0,3.0,51.0,2019-06-22,1.27,1.0,66.0
Private room in a huge Red Hook loft,1772509.0,Jane,1,Red Hook,40.67923,-74.00651,1,65.0,1.0,13.0,2018-10-21,0.9,2.0,160.0
Large Bedroom with Private Entrance,2487323.0,Maddy,1,Greenpoint,40.73446,-73.9523,1,61.0,14.0,0.0,2019-06-23,0.72,1.0,157.0
Furnished room for rent - Manhattan,1451723.0,Bia,2,East Harlem,40.7928,-73.93967,1,50.0,3.0,208.0,2019-06-11,2.32,1.0,339.0
Cozy and Convenient Upper West Side Apartment,174804937.0,Julia,2,Upper West Side,40.80081,-73.96414,0,150.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Cozy BK Apt -Roof & Balcony- 5 star host reviews!,10448306.0,Kelly,1,Williamsburg,40.71814,-73.95517,0,180.0,2.0,4.0,2019-02-23,0.43,1.0,0.0
Beautiful Bedroom in Brooklyn,2926404.0,Chris,1,Bedford-Stuyvesant,40.69079,-73.95809,1,54.0,2.0,19.0,2016-07-15,0.23,1.0,220.0
SMALL ROOM in private House,22420999.0,Herman,3,Richmond Hill,40.69585,-73.83098,1,50.0,2.0,5.0,2018-12-31,0.25,5.0,344.0
Private bedroom in Bushwick BK,37331914.0,Timothy,1,Bushwick,40.69683,-73.92372,1,50.0,2.0,0.0,2019-06-23,0.72,1.0,0.0
Master Suite w/ Private Bath in Financial District,48165.0,Donna,2,Financial District,40.70726,-74.00593,1,120.0,2.0,128.0,2019-06-15,2.74,1.0,246.0
"Lovely apartment in INWOOD, Manhattan",50814751.0,Maki,2,Inwood,40.86833,-73.92291,0,85.0,18.0,2.0,2019-01-13,0.21,1.0,16.0
Large and furnished,21782731.0,Marley,1,Midwood,40.62735,-73.95704,1,50.0,7.0,7.0,2016-07-31,0.12,1.0,364.0
Spacious Sunny Bedroom near JMZ Subways,3388950.0,Amaya,1,Bedford-Stuyvesant,40.69454,-73.93319,1,73.0,5.0,89.0,2019-06-10,2.68,6.0,94.0
Artist's loft / Room / Greenpoint,138052282.0,Alican,1,Greenpoint,40.72842,-73.9421,1,43.0,4.0,4.0,2019-06-26,0.34,1.0,3.0
2 Bedroom Apt in downtown Brooklyn,25073318.0,Brook,1,Fort Greene,40.69203,-73.97088,0,250.0,4.0,0.0,2019-06-23,0.72,1.0,0.0
The Perfect Queens Getaway!,118400082.0,Jairo,3,Corona,40.74122,-73.85334,0,149.0,2.0,51.0,2019-06-30,1.9,1.0,242.0
Spanish Harlem magical place full of life .,254112876.0,David,2,East Harlem,40.7958,-73.93766,1,90.0,2.0,8.0,2019-07-02,3.08,2.0,174.0
The Bulls Horn's,61396454.0,Ash,2,Midtown,40.75523,-73.96342,0,300.0,30.0,0.0,2019-06-23,0.72,14.0,339.0
Cozy 1 bedroom in charming home.,16968100.0,Sandra,1,East Flatbush,40.65284,-73.94413,1,150.0,1.0,0.0,2019-06-23,0.72,1.0,299.0
Photography Location,1177497.0,Jessica,1,Clinton Hill,40.69127,-73.96563,0,4500.0,1.0,5.0,2018-12-29,0.09,11.0,365.0
Modern Spacious Private One bedroom Free Parking.,48630747.0,Harvey,3,Flushing,40.72363,-73.80285,0,100.0,1.0,197.0,2019-06-24,5.81,1.0,342.0
A room in the dreamland waiting for,28722667.0,Qudsia,1,Flatlands,40.62506,-73.93046,1,59.0,1.0,75.0,2019-05-12,1.46,3.0,322.0
Brooklyn hot party place with jaccuzi,270554496.0,Marie,1,Bedford-Stuyvesant,40.69246,-73.93427,1,450.0,1.0,0.0,2019-06-23,0.72,1.0,179.0
Spacious Room in the Heart of Williamsburg,6955481.0,Chloe,1,Williamsburg,40.71916,-73.95749,1,75.0,5.0,4.0,2019-04-10,0.14,2.0,0.0
Beautiful one-bedroom triplex with garden,3018866.0,Tony,2,East Village,40.73067,-73.98853,0,425.0,30.0,0.0,2019-06-23,0.72,1.0,179.0
Charming Brooklyn Gem with Beautiful Views,8612450.0,Kareem,1,Midwood,40.61379,-73.96826,1,20.0,3.0,4.0,2018-05-31,0.26,1.0,18.0
Clean big private room in new apartment building,38431080.0,Javier,1,Bedford-Stuyvesant,40.69136,-73.94761,1,64.0,2.0,3.0,2019-06-15,2.65,1.0,0.0
Downtown Loft Location w/ Skyline View & Studio,3201625.0,J,2,Chinatown,40.71403,-73.99076,0,1000.0,1.0,2.0,2018-12-18,0.25,1.0,365.0
Harlem White - City College,11099966.0,James,2,Harlem,40.82162,-73.94902,2,45.0,2.0,54.0,2019-06-26,5.61,2.0,22.0
"Bright Modern Apt near Major Trains! A, C, J, Z, L",108249932.0,Yngrid And Jiovanni,1,East New York,40.67449,-73.89053,0,84.0,3.0,65.0,2019-07-02,2.43,2.0,132.0
Room in a cozy loft,3968209.0,Swetha,2,SoHo,40.72086,-73.99999,1,100.0,3.0,64.0,2019-05-06,0.87,2.0,355.0
Central Park Getaway,133792790.0,Annie,2,Upper West Side,40.77727,-73.9795,0,300.0,1.0,76.0,2019-06-22,8.29,1.0,239.0
Room in BIG art-filled space in prime Brooklyn,9793190.0,Rebecca,1,Greenpoint,40.72721,-73.94951,1,80.0,1.0,4.0,2018-02-25,0.24,1.0,0.0
Brownstone Home - BEST BKLYN BLOCK!,3011547.0,Wendy,1,Gowanus,40.68466,-73.98871,0,300.0,30.0,63.0,2019-04-18,0.77,3.0,365.0
Underhill Penthouse,153781232.0,Zak,1,Prospect Heights,40.67313,-73.96536,1,90.0,1.0,8.0,2019-07-07,0.75,1.0,129.0
Brooklyn Style Hostel Private Room #5,119669058.0,Melissa,1,Bedford-Stuyvesant,40.69459,-73.95561,1,55.0,2.0,13.0,2019-05-02,1.19,34.0,330.0
Country space in the city,45445.0,Harriet,1,Flatbush,40.63702,-73.96327,1,150.0,1.0,0.0,2019-06-23,0.72,1.0,365.0
Quintessential New York Charm,202110598.0,Kierra,2,Upper West Side,40.79969,-73.9635,0,150.0,3.0,4.0,2018-11-05,0.37,1.0,0.0
Lower East Side Private room.,6699943.0,Rik,2,Lower East Side,40.72103,-73.98434,1,188.0,2.0,2.0,2019-01-29,0.09,1.0,0.0
Private room. All RENOVATED. 4 stops to MHTN,152395213.0,Ramiro,3,Astoria,40.76332,-73.92478,1,80.0,5.0,16.0,2019-06-05,2.0,1.0,29.0
Charming West Village 1 bdrm,9405848.0,Susie,2,West Village,40.73314,-74.00475,0,145.0,3.0,11.0,2019-04-08,0.34,1.0,0.0
2 BD cozy house,143199593.0,Val,4,Midland Beach,40.57509,-74.09606,0,105.0,4.0,20.0,2019-06-10,1.05,1.0,358.0
Spacious room near the Midtown-close to everything,19339271.0,Marcia,3,Long Island City,40.74752,-73.92264,1,60.0,1.0,7.0,2017-11-12,0.32,1.0,0.0
"Park Slope - Brand New Bright 3 Bedroom, 2.5 Bath",5847816.0,Tristan,1,Park Slope,40.66724,-73.98039,0,700.0,4.0,2.0,2019-06-12,0.32,1.0,174.0
Stunning Townhouse Studio by Bloomingdales,263126029.0,Dila,2,Upper East Side,40.76383,-73.9687,0,169.0,2.0,3.0,2019-06-21,2.65,1.0,7.0
Charming Room in Astoria Close to N and W Trains,45225936.0,Bekah,3,Astoria,40.75593,-73.92584,1,63.0,2.0,8.0,2017-08-21,0.31,1.0,0.0
Lovely Brooklyn Brownstone 1BR!,922922.0,Karen,1,Prospect Heights,40.67946,-73.96501,0,215.0,3.0,33.0,2019-05-08,0.35,1.0,156.0
"NYC-Legal 2br +parking,  Metro-  4min, JFK -15min",7775937.0,Joseph,1,East New York,40.66483,-73.88208,0,119.0,4.0,148.0,2019-06-30,3.75,1.0,111.0
Times square luxury,30431292.0,Felix,2,Hell's Kitchen,40.76217,-73.99911,0,500.0,2.0,1.0,2018-11-24,0.13,1.0,179.0
1br apt in Ditmars/Astoria,9813962.0,Andi,3,Ditmars Steinway,40.7787,-73.9093,0,100.0,4.0,2.0,2018-09-09,0.19,1.0,26.0
Spacious Apartment in the Heart of LES,20132140.0,Helen,2,Lower East Side,40.72094,-73.98649,0,228.0,1.0,1.0,2016-08-08,0.03,1.0,0.0
Comfortable room in a Bushwick duplex with patio,1252743.0,Dory,1,Bushwick,40.70175,-73.91525,1,45.0,1.0,9.0,2018-03-20,0.45,1.0,0.0
McCarren Park 3 Bed/2 Bath with private terrace,179237742.0,R David,1,Williamsburg,40.71698,-73.95003,0,299.0,2.0,2.0,2019-06-30,2.0,1.0,298.0
"Bright, Quiet Apartment near City College",2571641.0,Erika,2,Harlem,40.81771,-73.952,0,150.0,3.0,3.0,2017-01-01,0.08,3.0,0.0
Spacious room 2mins from 52st-Woodside 7 train!,137358866.0,Kazuya,3,Woodside,40.74341,-73.91064,1,54.0,30.0,0.0,2019-06-23,0.72,103.0,10.0
Elite Penthouse,213781715.0,Anting,2,NoHo,40.72858,-73.99141,0,179.0,1.0,4.0,2019-05-20,0.47,33.0,179.0
I Love NY Studio Deluxe,40895919.0,Jules,2,Chelsea,40.74327,-73.99848,0,245.0,3.0,115.0,2019-07-02,2.43,1.0,125.0
Large 4 bedrooms close to train. 15 m.to Manhattan,183178516.0,Lucky Day Realty Corp.,3,Rego Park,40.72643,-73.86083,0,288.0,3.0,16.0,2019-06-12,1.17,1.0,136.0
Crown Heights Garden Apt.,314582.0,Anthony,1,Crown Heights,40.67586,-73.95155,1,60.0,2.0,227.0,2019-06-27,2.27,2.0,287.0
Airy private room near E/F/M/R/7 and LGA,938086.0,Benjamin,3,Elmhurst,40.74537,-73.88337,1,51.0,1.0,12.0,2018-01-21,0.26,1.0,0.0
"Private Room, Bath & Terrace on UWS",36571434.0,Zack,2,Upper West Side,40.80016,-73.96448,1,139.0,2.0,24.0,2018-06-22,0.5,1.0,20.0
Home Oasis Home,133534397.0,David,0,Longwood,40.8229,-73.90295,0,100.0,3.0,30.0,2018-02-26,1.18,1.0,0.0
Brooklyn Beauty w/private garden!,5555793.0,Lindsay,1,Carroll Gardens,40.67857,-73.99485,0,140.0,3.0,3.0,2015-10-12,0.06,2.0,0.0
LRG 2br BKLYN APT CLOSE TO TRAINS AND PARK,22807362.0,Jenny,1,Prospect-Lefferts Gardens,40.66025,-73.9627,0,120.0,3.0,3.0,2018-08-28,0.05,1.0,16.0
Bronx ROOM #2 NYC-BEST DEAL,203266238.0,Steve,0,Morris Park,40.85409,-73.85032,1,50.0,5.0,8.0,2019-06-22,0.87,5.0,22.0
Bright & modern one bed in heart of Williamsburg!,33467956.0,Risa,1,Williamsburg,40.71786,-73.95434,0,175.0,1.0,15.0,2019-07-07,1.33,1.0,8.0
Perfect room in between walks&fun in Manhattan,22188.0,Laura,2,Upper West Side,40.78046,-73.98818,1,90.0,3.0,2.0,2019-04-30,0.63,2.0,339.0
"Monthly rental of guest room,limited kitchen use",1417489.0,Lorna,1,Brooklyn Heights,40.70162,-73.99465,0,100.0,180.0,0.0,2019-06-23,0.72,1.0,365.0
Queens Corner Lot,128580688.0,-TheQueensCornerLot,3,Queens Village,40.70524,-73.73349,0,150.0,1.0,51.0,2019-07-07,7.43,1.0,248.0
Roomy 1BR near Broadway w/ Indoor pool + Doorman by Blueground,107434423.0,Blueground,2,Theater District,40.76058,-73.9855,0,285.0,30.0,0.0,2019-06-23,0.72,232.0,220.0
Two Story Room With Reclaimed Bed,23582893.0,Laramie,1,Bushwick,40.6904,-73.91538,1,58.0,6.0,31.0,2019-05-25,0.63,8.0,147.0
Artist space,130785115.0,Samuel,2,Lower East Side,40.71822,-73.99263,0,140.0,6.0,0.0,2019-06-23,0.72,1.0,0.0
*JAMES* Amazing Spacious 2 Bedroom- Bright!,25237492.0,Juliana,2,Upper East Side,40.76035,-73.96133,0,155.0,30.0,8.0,2019-06-11,0.27,34.0,339.0
Spacious Room with Private a Patio!,67640934.0,Paulette,1,Bedford-Stuyvesant,40.68361,-73.93845,1,60.0,2.0,34.0,2017-09-27,0.88,1.0,0.0
Rose in Spanish Harlem 2,202587815.0,Willie,2,East Harlem,40.79006,-73.94969,1,120.0,2.0,27.0,2019-06-18,3.29,2.0,188.0
"Sunny, quiet home away from home",35743318.0,David,2,Upper East Side,40.77756,-73.94859,1,140.0,7.0,9.0,2018-09-13,0.6,1.0,204.0
"Comfy, Peaceful and Private studio basement!",43008736.0,Pamela,1,Williamsburg,40.7171,-73.9573,0,100.0,10.0,0.0,2019-06-23,0.72,1.0,0.0
Massive Brownstone Close to Express Trains,91657065.0,Milton,2,Harlem,40.8305,-73.9437,1,105.0,2.0,38.0,2019-01-01,1.09,1.0,0.0
Sunny 2 Bedroom Best Location,75029289.0,Rlg,2,Upper East Side,40.77467,-73.95533,0,133.0,30.0,11.0,2019-05-12,0.34,5.0,126.0
Mom Room,119155499.0,Julio,1,Bushwick,40.69391,-73.92469,1,57.0,5.0,23.0,2019-06-19,0.84,4.0,337.0
"Perfect SOHO/NOLITA location, CLEAN and cozy home",144857346.0,Grace,2,Nolita,40.72408,-73.99381,1,111.0,1.0,51.0,2019-06-09,2.39,3.0,56.0
Williamsburg Penthouse w/ Balcony,13949526.0,Fran,1,Williamsburg,40.70028,-73.95439,1,99.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
The Most Efficient Efficiency Ever,35928174.0,Greg,1,Williamsburg,40.70458,-73.94095,0,110.0,2.0,15.0,2019-07-01,0.31,1.0,12.0
Sunny Private Williamsburg Space,6309019.0,John,1,Williamsburg,40.71474,-73.95662,0,200.0,2.0,175.0,2019-07-02,2.93,1.0,303.0
Sunny Bedroom Across Prospect Park,25326.0,Gregory,1,Windsor Terrace,40.65599,-73.97519,1,60.0,1.0,19.0,2019-06-23,1.37,2.0,85.0
Private room in beautiful neighborhood in Brooklyn,5861233.0,Nevena,1,Crown Heights,40.67046,-73.94835,1,50.0,3.0,2.0,2017-05-29,0.08,1.0,0.0
BEAUTIFUL AND SPACIOUS APARTMENT 1st FLOOR,5613109.0,Lilly,3,Astoria,40.7581,-73.91975,0,120.0,2.0,13.0,2018-06-25,0.37,1.0,115.0
Wonderful Private Room with Spacious Outdoor Patio,103850896.0,Ashley,1,Williamsburg,40.71644,-73.9433,1,60.0,2.0,5.0,2017-10-22,0.16,2.0,0.0
